x,y,token
-30.594978,45.25719,wore
-27.216747,29.169497,sluggish
3.6999776,7.344616,geography
-30.413797,-35.360508,tranquillity
35.063614,6.400181,faithful
-28.64268,-31.948559,pupil
25.869902,51.178677,eleven
-40.981365,-18.520802,downstairs
-51.223454,13.74509,hall
15.750792,-36.38351,"""'"
39.344643,35.16856,midst
-18.599714,-33.403706,liveliness
-3.2757509,-52.995926,alter
-27.72052,-35.12062,earlier
-28.64978,1.8316554,quicker
14.8876505,35.4675,creep
-34.447517,8.544206,faster
25.539206,-11.199763,needs
1.7037003,-51.267216,presume
-4.4846106,-35.010853,admirably
28.563078,1.7243153,falsehood
-27.562601,15.990147,handled
-14.236289,-2.0245554,exaggeration
-48.972294,-13.975506,",--"""
15.726307,-21.734581,Pleasant
0.63216305,4.506094,rides
-12.267871,23.033102,balls
-11.165341,23.56735,musical
59.5509,18.968502,fathers
-26.260397,-49.54744,reception
27.674036,-31.044052,wisest
43.330265,15.375098,conferred
0.70799387,-41.270515,thanking
-34.48226,-14.082558,using
-15.941501,-43.5953,extravagant
-27.92935,-31.618982,acquiescence
-25.93397,-36.400097,detected
4.1094375,-5.2292123,Happily
-13.175274,-34.160564,foreseeing
-18.731695,-28.600773,treachery
8.99091,19.635302,nights
-38.65071,-36.59879,Crown
-11.115526,44.45555,hay
-4.271777,-0.3146946,errands
30.380821,-32.485367,yours
49.45561,-9.066846,Call
-3.8791542,32.482956,mixed
-14.423758,-32.89845,concurrence
-12.9897375,-43.02981,fashionable
-17.86681,-6.20622,ordinarily
-19.815039,-17.119417,gifted
30.64575,4.7945642,tongue
-39.8228,-14.147927,hearty
-0.27277943,-32.58035,sees
0.277701,-14.568347,hop
-12.432306,-14.725769,permitted
2.4141052,-15.868565,nod
-6.3381824,-51.73422,engage
-19.744255,-51.145462,constant
10.667452,16.399647,bearing
7.5006914,-11.253092,construction
26.41392,-36.3292,amends
-29.840036,-33.763508,securing
-32.614384,-29.743372,confessed
-10.66041,-51.159725,oftener
-25.309193,26.278254,quest
-16.914198,-47.212967,positive
-33.116535,-3.4761717,Inn
-50.07293,10.7246895,post
36.70119,36.955288,built
-18.596874,-27.486244,environs
7.7995534,-14.862505,furnish
-26.787697,-42.698086,particulars
-10.467545,-19.40529,argued
33.456715,-6.6911564,prevail
-14.07866,-30.358208,inclinations
-45.019382,26.65563,holding
-3.765481,-16.713583,cheap
-28.282637,13.250029,facing
-31.628078,-39.896244,recollected
-26.45284,-15.649114,successful
-33.74373,-34.74502,preparatory
44.57843,16.00958,betrayed
7.141026,20.147125,Ten
25.624273,6.923739,utter
14.333633,-15.575473,Ill
11.472056,-29.488083,Ladies
-4.567923,-16.890516,deplorable
30.417501,-1.8112402,defence
-21.22627,33.73308,hue
-20.48369,-12.9230585,peculiar
-30.440073,-38.007465,fortunately
-7.9775205,-21.55068,disputing
6.336429,-17.416803,attends
5.2825813,-22.445183,citizen
14.8233,15.104341,buy
14.803057,15.109814,sell
-41.121365,12.091614,gloves
8.10842,5.174682,adored
-21.128334,-8.282503,popular
-52.008373,4.9030576,guinea
-37.2048,18.088808,sleek
-44.140305,28.990616,tied
-4.4470353,-4.853652,parcels
-2.4863415,30.650167,York
-34.92695,19.946936,counter
22.950373,25.458723,stretch
22.670565,29.784447,pronounce
33.830788,13.09048,commit
9.132151,-14.1560755,claiming
-1.0256623,43.35915,leaves
-1.4207239,-37.874226,conclude
8.932073,-39.82719,hesitatingly
-3.3782516,4.2811255,plays
22.37322,-8.626172,vouchsafed
-24.338442,-47.940838,sensibility
-3.5406902,27.315866,sounds
-0.1831538,-34.9607,oneself
-24.593994,-19.788054,stupidity
-16.509571,-43.893036,improper
-51.139046,-13.14798,quickly
1.5320888,-42.350246,checking
-21.630314,-0.95358616,scenes
6.8143625,-18.45917,outwardly
-29.009886,-33.608154,critical
31.919937,3.779392,wickedness
-13.66345,-3.2736409,prone
11.493155,-13.012716,quality
-1.9457254,12.178755,conquering
28.358358,20.307129,perpetual
-11.473581,-36.62316,pitied
-15.32131,-22.613785,shared
6.562702,-44.88298,blockhead
-17.78778,-32.359356,accommodations
-15.494489,-37.255383,inevitably
-41.180305,-13.476749,butler
-49.57313,13.619878,pantry
-14.570389,-37.69796,willingly
-38.951004,-37.12613,chaise
17.161179,-1.4909652,accord
-25.764547,-16.801708,rationality
-21.174212,-34.89814,extravagance
-21.896242,-24.458426,restlessness
27.296349,27.129261,charges
30.025122,3.547701,blot
-30.586887,-15.160252,marked
-9.483786,-37.236526,joint
2.7330947,-33.449585,harshly
-6.7976823,-28.964539,allowances
16.929886,16.679813,bowed
-40.171642,39.283173,bows
-50.020157,10.21918,newspaper
16.437462,-27.57604,Hum
-6.6076193,-54.663082,relieve
31.789928,-0.23176385,provoke
47.81725,-1.2318441,Although
14.80141,38.009388,bearers
11.152351,-5.525915,opportune
-18.67536,-39.8486,occurrence
11.902521,25.877312,yielded
-46.6271,6.3346877,larger
-18.97204,-36.075863,expenses
2.7334714,-45.69963,insult
44.22761,26.374952,assembled
-19.575123,24.921778,consisting
3.1456938,-15.9921465,dance
57.58985,21.375553,bare
-24.224491,-13.418008,acted
-27.907505,-37.21998,owned
-21.659567,-19.903557,solicited
-40.189804,25.41244,folding
-33.004665,20.59434,screen
-0.6598111,-5.408622,draught
-27.067835,-44.189396,readily
-42.149433,-12.689327,briefly
-14.564454,-34.33914,neglecting
-30.419537,7.6816125,_his_
-15.811585,-11.394352,numerous
-25.40548,-21.192293,resigned
-13.06028,11.776417,Late
-5.9326277,39.96357,dews
-15.175399,-53.024635,desirous
-12.391799,-30.124208,incumbent
-21.46833,-30.169237,lessening
-47.019554,19.327524,deliberately
-19.008398,-45.612217,treatment
-1.482657,-53.107937,decline
1.4409398,17.365715,breaks
-1.6861024,-47.772045,mortify
-15.093433,2.6991818,reminding
26.824419,-16.173962,touches
13.602545,24.249355,liquor
-7.587156,-52.98242,risk
3.3851485,-21.605005,hurting
19.26555,26.855553,hungry
-23.735168,-36.503498,concealed
-7.203581,2.7677965,undaunted
-38.170692,-12.521102,impudent
-44.92707,28.035227,handle
33.373905,-4.821186,defend
31.754843,-0.44202733,vanities
-13.770261,-26.740654,inference
-15.189242,-31.48311,propensity
-21.267569,-32.15343,amply
-33.741535,-23.768612,noticing
2.9844515,-24.287638,helping
-3.010364,-52.75566,practise
13.900658,27.483633,plentiful
-19.01206,-35.01174,owner
-24.571436,4.317206,taller
-17.88104,-37.014347,strongest
-26.228342,7.739637,dexterity
14.302707,19.858349,male
-43.774,-32.715664,Cox
-19.506306,-17.790152,females
4.2846375,12.947821,politics
-16.212463,-21.773994,surrender
-7.1456046,-22.734858,pleasantness
-21.86158,-1.8361061,remote
-23.347765,-35.19529,relating
-31.578917,-33.34398,pianoforte
-28.436024,38.038227,square
-26.009037,-25.370249,dialogue
-36.925945,-22.46413,ensued
-37.39336,-20.492151,bewildered
23.472107,2.6833417,rejoiced
-0.2152038,-42.210903,delightfully
40.431885,45.88807,instruments
-23.47616,-27.41165,indulging
-6.703914,-32.49249,entrapped
49.054256,-9.333357,Nay
-14.736432,-0.65636593,untouched
-17.49977,-31.667643,mode
-27.660803,-10.892836,elderly
38.449852,-5.6147065,guide
22.68807,-12.844982,extend
-28.49702,-47.65011,reflect
-36.852787,-14.8111,trying
0.7814118,-27.244545,February
-50.77769,-6.60465,March
-18.166527,-12.367813,cases
-6.047588,-47.705593,adopt
-23.441925,-4.8772554,noble
4.617243,-45.22109,honestly
2.9086208,-37.02475,accident
-41.57856,32.50272,overboard
-31.295614,20.533535,vessel
-19.169733,0.637524,consequent
-12.205921,-29.590384,durable
-48.3639,-15.390021,interrupted
40.50359,31.681772,courses
-2.422491,7.58691,orderly
-37.891277,10.957162,dish
4.7226753,-45.707844,injure
-18.656612,-26.808445,reasonings
7.834564,10.449677,giver
13.672011,-2.2185876,paternal
-11.558857,46.953884,amid
-28.233883,-46.548756,remarks
-6.4523535,1.5451418,jokes
-6.210001,34.199486,blooming
-49.024647,-17.8107,heartily
17.516245,11.065534,pangs
-15.391417,1.7392222,shedding
-4.1194263,-32.792206,purchased
-17.580404,-52.629875,guilt
29.284367,22.202238,dwelling
-28.583225,-30.440535,unsuspicious
27.152172,-26.502,en
-21.117563,-24.08609,restrained
36.435753,13.095067,hated
26.510725,0.28330356,abundant
33.911312,-2.1483448,despise
-6.598881,-43.666378,questioned
-12.665836,-49.928967,reasonably
-24.131216,-40.821182,retirement
31.568838,-6.5348897,boast
-45.75669,38.72997,across
-33.709923,-17.441765,rousing
-28.097721,42.840176,curls
-22.22818,-6.795939,Irish
-8.8850155,-36.289803,distinguish
-42.492256,-11.463335,":--"""
24.605782,5.07957,soul
-36.92146,-23.886309,thoughtful
-34.16622,-18.131222,assisting
-18.737564,-7.9131694,humane
4.459233,-8.673129,humanity
-18.06701,-44.210648,disinterested
53.2575,-4.11307,See
0.19317836,-51.80028,consent
43.50942,17.498543,amazed
-14.65914,-34.42492,supplanted
-25.246979,-48.57208,imprudence
11.877738,-36.154453,mad
23.633842,40.177006,sheep
-19.552834,13.740455,library
-17.12035,-29.901,shameful
4.72343,-33.45711,mimic
-44.155876,5.5655394,louder
19.596355,-19.300034,drown
-7.732618,-24.270803,mysteriously
-27.378696,-27.990236,lamenting
36.44319,13.968468,reproached
27.51538,-9.79042,sign
-25.864353,-27.8546,gaining
18.54379,-2.3843474,yield
37.678223,-1.9834076,perform
5.8310175,14.957774,song
-28.58346,-15.673634,correctly
-6.059604,25.169163,duly
44.373566,15.700743,accused
-36.56839,-16.49838,asserted
31.73273,-16.821215,resign
-1.9704928,6.2652545,vocal
11.234101,8.980204,sung
-3.4612823,27.384539,voices
-39.02608,-22.431402,momentary
0.80568755,-45.507236,objections
-16.1853,-42.61314,injury
-23.552553,-33.479115,conveying
-38.77923,38.72647,cutting
-1.5520902,-30.03942,indicate
-22.33501,-26.636503,disinclination
28.803167,23.49676,dwell
37.96599,8.416683,oath
-28.163,25.940554,Towards
-29.238815,-36.354584,fatigue
-1.8876519,37.545002,falls
-45.622635,-13.178532,indignantly
-17.285137,-11.939341,touching
52.158115,-5.897654,Go
38.44704,3.0673041,mercy
-34.1987,-37.01658,concert
-16.081509,-23.263826,performers
-13.638541,32.430202,space
-11.327738,23.578876,dances
-24.7313,11.115922,waltz
-27.188334,51.322624,top
3.576057,-6.46851,dancer
41.570606,24.076527,mustered
-26.695166,13.34467,suddenness
-9.279722,-27.992472,matched
-7.135776,-35.637936,partner
-35.886147,3.4337173,languid
-24.723265,-16.011898,dignified
-24.149204,-23.462458,repaid
-14.557477,-4.5128593,splendour
-0.5977079,0.41900295,Perfect
37.17506,13.790852,transgressed
-9.19924,-39.642075,submission
-16.479109,-30.49891,idleness
-35.700302,5.718921,vigorously
23.944,3.0412557,comforted
-40.415424,29.534103,lamp
-23.890415,31.99042,sunshine
-16.394299,-44.16956,valued
7.8125896,-13.414151,execution
-33.118767,-8.446934,Italian
6.53341,-29.947315,Besides
-0.36560303,-20.473969,Coxes
-35.05816,-1.6798778,producing
-39.940586,-35.303062,dined
-36.842163,-51.38392,Anne
-30.098568,36.77993,swayed
-34.460888,25.757408,stray
-8.356453,-33.130344,obstinate
10.218916,29.684347,mule
-24.928562,16.707191,tray
-6.8722196,-2.573147,tidy
-14.013061,12.006754,homewards
10.685096,22.210165,basket
-5.6990895,-35.85517,quarrelling
-45.38235,31.818342,bone
40.56893,26.96246,baker
-46.816067,17.760563,eyeing
-5.0097218,-5.322097,gingerbread
25.403301,2.9469378,enlarged
-45.77338,24.354378,knocked
-31.126379,11.158382,Immediately
32.790333,1.6648809,reward
-6.4255714,1.6364623,muslin
-29.127728,5.5608506,figured
-36.17015,16.889914,ribbon
45.09033,-22.16761,Should
-6.581429,28.035074,Voices
1.4620942,-44.84906,.--`
2.9436936,-29.661335,job
-31.518084,16.832876,fastening
-4.83508,-21.903893,rivet
24.15949,13.842558,hindered
-51.349663,4.3765435,chimney
-37.332436,32.376987,sweeping
11.393549,21.674133,baked
11.503162,21.545921,apples
-38.865685,-48.582733,Wallis
0.49299097,-34.681156,uncivil
-20.504965,-28.632332,custom
1.5609504,-34.633488,eats
7.3912396,-29.797773,gets
18.621384,35.078735,fruit
-0.83050436,-1.6943457,dumplings
5.095021,-46.39568,oblige
-28.116785,44.36524,ribbons
-45.485447,30.864864,wrist
11.567991,24.377268,fasten
-41.989315,14.303875,closet
-4.1246896,-19.495533,baking
26.313566,29.035192,sack
-1.2213176,44.613842,orchard
-29.721603,-5.651826,famous
-8.822898,-42.25298,shocked
-43.827026,-32.679314,Larkins
-8.786758,-43.147213,distressed
-6.193948,-4.573404,bushel
24.061237,36.42126,bake
19.382141,32.50432,boil
-6.73018,-24.014488,Hodges
26.407068,28.98532,sacks
9.386361,-44.417686,signify
26.370087,12.954964,remainder
-29.085537,-28.82696,unluckily
-51.759186,14.044213,upstairs
-31.430931,-28.14182,narration
41.75537,29.676231,pursued
-49.69666,11.767459,staircase
-21.367092,31.92122,narrower
-11.432915,-34.27989,deprived
-5.113886,18.122932,slumbering
-2.0441937,-8.250956,Busy
-20.243618,-40.907444,calculated
3.9736245,-17.723438,livelihood
-29.026423,-52.810097,emotion
17.378712,47.626778,bars
-33.04893,13.760662,feebly
-12.066429,-37.36376,pronounced
-5.6015043,26.890972,notes
2.5515325,-26.6823,prize
-45.332703,-14.516854,whisper
-26.583899,9.720418,random
-2.7748516,-23.617355,indefinite
-14.2749405,-11.724898,contingencies
-6.0775056,1.6110582,conveniences
17.399912,-36.624817,aye
-12.426843,-33.682236,conjectures
-12.996805,27.705559,workmen
23.858475,-1.6009831,tongues
25.14725,19.900032,labourers
-7.875658,-22.927107,restoring
38.613274,20.925644,healed
18.52456,-5.531566,worlds
-43.430206,4.2257667,tune
-29.534775,45.18212,coloured
-10.372648,-12.044968,incomplete
-29.225456,-13.952727,apparently
-46.82259,27.461641,key
-42.14116,38.292717,descried
-32.97926,20.183199,casement
-21.635994,-8.824751,scepticism
21.25385,36.04517,store
-30.22928,28.240719,watches
-32.80853,4.203825,successively
33.647198,5.0503054,wicked
-38.715797,34.70138,pacing
-18.745504,6.727471,dimensions
-27.75506,-25.199554,discovering
-24.780231,-4.89245,largest
-12.028269,-19.45997,undertook
-16.10594,-25.530605,reckoning
7.5704913,20.413605,Five
3.6423874,-42.141808,Gilbert
-37.821117,-44.470764,cousins
-13.34712,-32.217743,speculation
-15.921457,11.247952,score
-8.254001,35.23283,wild
-12.692937,-1.8535163,thoughtless
33.44491,21.758373,resorted
-17.25657,-42.443382,deemed
-27.81937,-45.363007,endeavoured
-25.72413,4.501515,magnificent
-30.843964,14.8004875,crowd
-47.610943,-12.364183,gravely
13.336192,51.554214,measuring
42.404408,-11.420439,art
27.326708,-34.852695,forgave
22.065071,-6.914559,purposes
1.2383759,20.01195,terrors
0.72569954,1.4292678,waits
-25.913218,27.066273,projected
-18.213287,-44.076378,exchange
1.8340111,-40.740097,repeat
1.705563,-47.420895,explain
-15.729949,-33.23936,representations
-51.261307,12.2663,inn
39.81665,35.774822,inhabited
9.162268,15.323752,bodies
49.651516,-5.602762,Open
32.462067,-5.39531,surely
16.207386,50.33686,curtain
-38.84439,12.125574,sash
13.473193,24.031391,carefulness
4.1412277,-19.295973,measles
1.768483,-16.929876,wrap
45.376434,17.040377,council
-10.806581,0.17565173,forlorn
22.330008,30.389406,clean
-21.967737,-18.352057,exchanged
21.652395,-12.109455,Women
-31.329771,-27.09691,perplexity
-28.874786,-27.74167,ballroom
-13.7600355,-30.402025,selves
-1.2190353,5.3639407,draughts
-6.730168,2.3800309,miserably
-31.135345,30.06651,crowded
-30.589336,17.766518,sandwiches
19.673626,-7.492879,fraud
-39.154655,5.2487707,briskly
-51.46277,13.552463,stairs
56.01766,31.434649,chief
6.838264,-31.745703,Suppose
19.121267,-26.220858,Fetch
13.488355,3.8143227,Both
3.1752155,-19.079752,Undoubtedly
5.2939267,17.60841,Long
-22.166943,22.71241,brisk
-18.00868,-0.55058587,minor
-3.591252,39.374306,lights
-11.736274,-19.570566,trifles
-18.039925,48.501503,fro
-28.610422,-21.206528,suggesting
-10.479537,-22.039396,term
-8.258884,-22.74543,proceeding
-11.266663,-34.68856,uncertainty
-22.69514,-16.752321,prosperous
-18.347284,-26.836233,affording
-24.478125,6.056814,noisy
13.642939,-22.740622,Fine
-12.4376545,-22.501892,aimed
-35.044125,-22.561129,indignant
19.412737,-33.839367,Alas
21.387505,2.9745252,joyful
-19.289385,-10.472599,urge
-26.798841,-45.458405,unwillingness
5.617441,-2.2635345,finale
-5.3775134,-23.104916,exclaim
-23.71471,32.052147,reflected
-21.463804,-40.60474,total
33.33041,-3.523171,redeem
-17.91354,-29.03861,dejection
11.751525,2.9258955,horrid
19.697172,-13.345793,seize
37.121258,20.306368,destroyed
34.727253,-12.505352,Happy
-47.684258,-10.640106,doubtfully
10.561166,-19.258701,surpass
-21.012058,-16.115425,consciously
6.166832,-32.049953,_must_
-26.474672,-26.69021,reflecting
-36.36046,-25.53721,embarrassed
-34.06718,-31.270134,completed
-16.156277,-45.770393,incapable
-13.383566,-13.20635,correspond
-10.106908,-31.248869,correspondent
7.048169,-12.165635,Short
-19.027578,-52.583565,constancy
1.2466855,-3.9709985,weariness
6.1820483,-19.05698,oddest
23.24846,14.005931,mourners
8.977986,8.487101,triumphant
-8.485216,-41.741627,contradicted
-18.554901,-37.30478,opportunities
12.547588,-6.0887933,woeful
-21.557316,-32.12523,odious
-28.307035,-36.92205,headache
26.202671,-7.3965845,impute
-22.135548,-23.059256,languor
-24.178041,-35.442192,imaginary
-9.29753,-54.240223,quit
-26.624538,-13.57732,struggle
-9.881818,-52.87825,foresee
-13.456815,-26.511805,allusion
16.275982,-7.7128763,inexcusable
-14.172458,-26.973143,supposition
28.43796,24.168373,build
-21.883926,-26.444239,perusal
-21.114393,-34.549805,exterior
-23.136433,-15.085995,attractive
-26.619255,-17.331001,precision
-22.616268,-24.05554,keenly
-20.99147,-30.359547,restraints
-11.270145,34.960896,wreath
17.64434,21.889994,lowest
-43.739925,26.905668,folded
5.188594,-16.536015,unchanged
-23.223932,-38.040516,subsequent
15.735519,44.284893,clothed
-11.977372,-29.744041,advantageous
-11.317929,-10.287006,speculations
-24.731518,-29.166042,confirming
30.524029,-1.8678582,behalf
9.700293,-23.767273,latest
-26.361137,-22.17935,disappearance
-13.952465,-34.760128,attained
-43.0752,6.0387335,ringing
-22.1344,-37.77498,ingenuity
-15.79794,-49.874153,convincing
-28.678644,-53.364925,painful
-1.1255065,-50.64433,exert
27.03714,4.509535,violence
15.08639,-21.315136,Want
-27.456774,-51.86701,tenderness
3.4896624,30.966919,beat
-24.338299,3.030715,sighted
-11.0127535,-24.7264,invaluable
55.164295,32.49068,names
31.664927,26.594906,changes
-14.303024,-32.998116,devotion
-28.910273,21.06534,retreated
5.1826344,-46.508514,permit
-11.501592,-35.362106,hasty
8.001352,-16.658226,witty
33.683918,30.059195,clothes
7.4624953,-38.81165,affectedly
1.1142329,-42.583843,composedly
-0.8438248,40.053864,shine
33.792713,19.654097,familiar
-35.51203,-42.283146,Maple
-35.51605,-42.28734,Grove
-36.48639,-43.962513,Suckling
-20.87934,-11.992085,grounds
-24.054317,-24.936857,favourably
-37.449078,-33.11743,entrance
-5.4572067,-31.893198,appealed
-40.913094,-11.371689,exclaiming
-22.992708,-16.672987,reminded
6.7185397,-17.935293,transplanted
-8.485679,-17.290516,strikingly
-44.85924,25.16871,bench
-27.0881,8.777227,enchanted
8.681224,-9.998977,People
